"Price","Duration","price_per_hour","Days_Left","Predicted_Price","Residuals"
6450,9.92,650.201612903226,36,7574.90110320766,-1124.90110320766
6450,14.92,432.30563002681,36,12971.1615965933,-6521.16159659329
6450,16.33,394.978567054501,36,14651.2616452074,-8201.26164520745
6450,17.33,372.186959030583,36,15866.9923537399,-9416.9923537399
6450,20.08,321.215139442231,36,19287.100355868,-12837.100355868
6450,22.5,286.666666666667,36,22364.4630817148,-15914.4630817148
6450,23.08,279.46273830156,36,23109.0790500775,-16659.0790500775
6319,6.92,913.150289017341,36,5205.16204896197,1113.83795103803
6710,16.67,402.51949610078,36,15164.9953848226,-8454.99538482256
6797,26.17,259.724875811998,36,27198.4747428661,-20401.4747428661
6502,12.08,538.245033112583,36,9789.05419103344,-3287.05419103344
6502,13,500.153846153846,36,10795.107890006,-4293.10789000598
7135,17.25,413.623188405797,36,16029.8080086388,-8894.80800863878
6825,17.42,391.791044776119,36,16118.5837907893,-9293.58379078925
7056,4,1764,36,6804.45143235871,251.548567641294
8186,18.42,444.408251900109,36,17829.4027216421,-9643.40272164209
8332,17.92,464.955357142857,36,17281.6192218565,-8949.61922185646
2074,1.75,1185.14285714286,37,-83.9921581302568,2157.99215813026
2074,1.83,1133.33333333333,37,-314.912528519169,2388.91252851917
2074,9.08,228.4140969163,37,3642.84749388691,-1568.84749388691
2124,1.67,1271.85628742515,37,376.08594366905,1747.91405633095
2124,1.92,1106.25,37,-369.842169557942,2493.84216955794
3623,8.58,422.261072261072,37,4232.84509368333,-609.845093683327
3633,9.17,396.18320610687,37,4867.19997914505,-1234.19997914505
3633,26,139.730769230769,37,26162.6078771248,-22529.6078771248
3944,9.25,426.378378378378,37,5174.6723566736,-1230.6723566736
4056,4.08,994.117647058824,37,1843.15689911957,2212.84310088043
4056,5.75,705.391304347826,37,2227.71811219174,1828.28188780826
4073,5.17,787.814313346228,37,1976.94468521185,2096.05531478815
4658,13.17,353.682611996963,37,10049.6329815336,-5391.63298153363
4501,3.67,1226.43051771117,37,2808.58105719752,1692.41894280248
4706,6.92,680.057803468208,37,3658.87260742255,1047.12739257745
6082,8.25,737.212121212121,37,5850.05037590273,231.949624097269
6082,9.17,663.249727371865,37,6620.59563978548,-538.595639785481
6082,13.92,436.925287356322,37,11620.178409941,-5538.17840994104
6082,14.92,407.640750670241,37,12793.2805146067,-6711.28051460671
6082,16.92,359.456264775414,37,15207.6635826511,-9125.66358265105
6082,17.33,350.952106174264,37,15711.630730774,-9629.63073077398
6450,5.83,1106.34648370497,37,4969.37424470294,1480.62575529706
6450,6.58,980.243161094225,37,5165.48171407838,1284.51828592162
6450,14.17,455.187014820042,37,12081.4153801908,-5631.41538019085
6450,16.17,398.886827458256,37,14442.5157092838,-7992.5157092838
6450,16.33,394.978567054501,37,14635.3150963446,-8185.3150963446
6319,6.92,913.150289017341,37,5189.21550009912,1129.78449990088
6319,7.92,797.853535353535,37,5797.61392233968,521.386077660318
6319,8.92,708.408071748879,37,6575.73612574521,-256.73612574521
6502,16.17,402.102659245516,37,14463.6288966441,-7961.6288966441
6502,17.08,380.679156908665,37,15565.4587677496,-9063.45876774959
6502,18.5,351.459459459459,37,17312.4404914615,-10810.4404914615
7192,14.42,498.75173370319,37,12708.7763376252,-5516.7763376252
7332,7.67,955.932203389831,37,6494.12028435334,837.879715646663
8518,29.83,285.551458263493,37,32349.3310997321,-23831.3310997321
8186,24.75,330.747474747475,37,25709.9987892155,-17523.9987892155
9968,16.67,597.960407918416,37,16432.194492216,-6464.19449221599
9968,17.33,575.187536064628,37,17183.8236056775,-7215.82360567754
2074,1.67,1241.91616766467,38,163.570855183862,1910.42914481614
2124,1.58,1344.30379746835,38,712.902512743751,1411.09748725625
2124,1.67,1271.85628742515,38,360.139394806203,1763.8606051938
2124,1.75,1213.71428571429,38,87.6438422465017,2036.3561577535
2124,1.83,1160.65573770492,38,-151.476858163815,2275.47685816381
2230,1.75,1274.28571428571,38,485.318846634464,1744.68115336554
4056,4.08,994.117647058824,38,1827.21035025673,2228.78964974327
4056,5.75,705.391304347826,38,2211.7715633289,1844.2284366711
4056,6.5,624,38,2701.43083556357,1354.56916443643
4056,7.08,572.881355932203,38,3157.72960270381,898.270397296186
4658,13.17,353.682611996963,38,10033.6864326708,-5375.68643267079
4501,3.67,1226.43051771117,38,2792.63450833467,1708.36549166533
4618,4.42,1044.7963800905,38,2624.16056327809,1993.83943672191
4618,4.67,988.865096359743,38,2598.29153738112,2019.70846261888
5203,4,1300.75,38,3731.14177689937,1471.85822310063
5336,5.25,1016.38095238095,38,3570.85640399208,1765.14359600792
5649,6.42,879.906542056075,38,4272.32757007364,1376.67242992636
6082,13.92,436.925287356322,38,11604.2318610782,-5522.23186107819
6082,24.25,250.80412371134,38,24486.5097818605,-18404.5097818605
6450,10.75,600,38,8346.66906070666,-1896.66906070666
6450,16.92,381.205673758865,38,15334.5103691432,-8884.51036914317
6450,17.33,372.186959030583,38,15835.0992560142,-9385.0992560142
6450,21.92,294.251824817518,38,21590.4569375533,-15140.4569375533
6319,7.92,797.853535353535,38,5781.66737347684,537.332626523164
6319,8.92,708.408071748879,38,6559.78957688236,-240.789576882364
6319,9.17,689.094874591058,38,6774.33254195235,-455.332541952353
6320,19.67,321.301474326385,38,18695.9738209035,-12375.9738209035
6765,6.42,1053.73831775701,38,5413.60083694264,1351.39916305736
6765,8,845.625,38,6204.53495155101,560.465048448986
6765,8.42,803.444180522565,38,6501.05537813952,263.944621860478
6765,14.58,463.991769547325,38,12683.075732486,-5918.07573248596
6765,16.17,418.367346938775,38,14554.4663530843,-7789.46635308432
6502,14.17,458.856739590685,38,12089.56200279,-5587.56200278997
6922,9.17,754.852780806979,38,7206.0587907748,-284.058790774802
7450,15.17,491.100856954516,38,13666.6236696844,-6216.62366968439
7166,23.92,299.581939799331,38,24356.184189487,-17190.184189487
7884,12.75,618.352941176471,38,11197.8962353967,-3313.89623539675
9356,9.5,984.842105263158,38,9166.59916351125,189.40083648875
9776,4.58,2134.49781659389,38,9996.93326900369,-220.933269003686
9518,16,594.875,38,15481.1954936775,-5963.19549367749
2074,9.08,228.4140969163,39,3610.95439616122,-1536.95439616122
2074,9.5,218.315789473684,39,4118.10900152228,-2044.10900152228
2074,11.75,176.510638297872,39,6915.7165065423,-4841.7165065423
2124,1.58,1344.30379746835,39,696.955963880904,1427.0440361191
2124,1.75,1213.71428571429,39,71.6972933836549,2052.30270661634
2124,1.92,1106.25,39,-401.735267283635,2525.73526728364
2124,4.33,490.531177829099,39,-1153.63575517096,3277.63575517096
2124,4.42,480.542986425339,39,-1096.32913561306,3220.32913561306
2124,6.42,330.841121495327,39,651.552826127265,1472.44717387274
2124,8.08,262.871287128713,39,2471.81277521364,-347.812775213644
3623,18.08,200.387168141593,39,15715.245076146,-12092.245076146
3956,6.17,641.166936790924,39,2347.62096804842,1608.37903195158
4081,10.25,398.146341463415,39,6322.79143426849,-2241.79143426849
4658,22.08,210.960144927536,39,21246.1267289408,-16588.1267289408
4527,14.5,312.206896551724,39,11561.3730952858,-7034.37309528584
6082,9.17,663.249727371865,39,6588.70254205979,-506.702542059787
6082,13.92,436.925287356322,39,11588.2853122153,-5506.28531221535
6082,17.33,350.952106174264,39,15679.7376330483,-9597.73763304829
6082,22.92,265.357766143106,39,22750.1761334859,-16668.1761334859
6082,25.83,235.462640340689,39,26527.1194716586,-20445.1194716586
6450,5.83,1106.34648370497,39,4937.48114697724,1512.51885302276
6450,6.58,980.243161094225,39,5133.58861635268,1316.41138364732
6450,6.92,932.080924855491,39,5281.60939489707,1168.39060510293
6450,6.92,932.080924855491,39,5281.60939489707,1168.39060510293
6450,14.92,432.30563002681,39,12923.3219500048,-6473.32195000475
6116,28.92,211.479944674965,39,30588.6461824574,-24472.6461824574
6319,8.92,708.408071748879,39,6543.84302801952,-224.843028019517
6502,8.17,795.838433292534,39,6093.83251681775,408.167483182255
6728,13.42,501.341281669151,39,11328.5181439723,-4600.51814397234
7135,5.75,1240.86956521739,39,5711.44821773666,1423.55178226334
7345,14.58,503.772290809328,39,12928.3037892173,-5583.30378921735
7660,15.83,483.891345546431,39,14504.485753233,-6844.48575323299
7617,12.17,625.883319638455,39,10439.4769901192,-2822.47699011916
7902,7.67,1030.24771838331,39,6950.13746789624,951.862532103763
8867,14.42,614.909847434119,39,13439.5064679974,-4572.50646799741
8631,20.92,412.571701720841,39,20985.9599471876,-12354.9599471876
9707,17.67,549.349179400113,39,17446.516244877,-7739.51624487699
2074,1.75,1185.14285714286,40,-131.831804718797,2205.8318047188
2124,1.58,1344.30379746835,40,681.009415018057,1442.99058498194
2124,1.58,1344.30379746835,40,681.009415018057,1442.99058498194
2124,1.67,1271.85628742515,40,328.24629708051,1795.75370291949
2124,1.67,1271.85628742515,40,328.24629708051,1795.75370291949
2124,1.75,1213.71428571429,40,55.7507445208081,2068.24925547919
2124,1.92,1106.25,40,-417.681816146482,2541.68181614648
2124,4.33,490.531177829099,40,-1169.58230403381,3293.58230403381
2124,5.5,386.181818181818,40,-257.197676432825,2381.19767643283
2124,6.33,335.545023696682,40,543.606242323791,1580.39375767621
2124,7.92,268.181818181818,40,2272.2732918995,-148.2732918995
2124,8,265.5,40,2363.89543060842,-239.895430608416
3175,16.25,195.384615384615,40,13167.8341515106,-9992.83415151063
3633,16.5,220.181818181818,40,13671.9790610846,-10038.9790610846
4081,10.25,398.146341463415,40,6306.84488540564,-2225.84488540564
4157,6,692.833333333333,40,2438.77211959613,1718.22788040387
4658,26.5,175.77358490566,40,27034.0865872669,-22376.0865872669
6082,11.42,532.574430823117,40,8786.89640350472,-2704.89640350472
6082,24.92,244.060995184591,40,25325.1409665517,-19243.1409665517
6082,25.92,234.645061728395,40,26628.6881847466,-20546.6881847466
6450,6.92,932.080924855491,40,5265.66284603422,1184.33715396578
6450,8.25,781.818181818182,40,6095.06687891493,354.933121085069
6450,16.17,398.886827458256,40,14394.6760626953,-7944.67606269526
6116,19.67,310.930350788002,40,18595.9902604645,-12479.9902604645
6319,8.92,708.408071748879,40,6527.89647915667,-208.89647915667
6502,17.08,380.679156908665,40,15517.6191211611,-9015.61912116105
7135,5.75,1240.86956521739,40,5695.50166887382,1439.49833112618
7135,9.5,751.052631578947,40,7599.78717471811,-464.787174718114
7833,11.25,696.266666666667,40,9629.48734200377,-1796.48734200377
9168,14.42,635.783633841886,40,13560.6044514674,-4392.60445146738
9168,17.33,529.024812463935,40,16832.9077110389,-7664.90771103886
2074,1.75,1185.14285714286,41,-147.778353581644,2221.77835358164
2074,1.83,1133.33333333333,41,-378.698723970556,2452.69872397056
2074,1.83,1133.33333333333,41,-378.698723970556,2452.69872397056
2074,9.5,218.315789473684,41,4086.21590379659,-2012.21590379659
2124,1.67,1271.85628742515,41,312.299748217663,1811.70025178234
2124,1.75,1213.71428571429,41,39.8041956579614,2084.19580434204
2124,1.75,1213.71428571429,41,39.8041956579614,2084.19580434204
2124,4.08,520.588235294118,41,-1329.53419328821,3453.53419328821
2124,5.17,410.831721470019,41,-561.87895634779,2685.87895634779
2124,6.83,310.980966325037,41,1049.07033902866,1074.92966097134
2124,7.08,300,41,1318.31764261498,805.682357385022
2124,7.75,274.064516129032,41,2062.83664208355,61.1633579164459
3885,17.42,223.019517795637,41,14930.8002820229,-11045.8002820229
3944,9.25,426.378378378378,41,5110.88616122222,-1166.88616122222
4658,24.17,192.718245759206,41,23948.0844192352,-19290.0844192352
4618,4.67,988.865096359743,41,2550.45189079258,2067.54810920742
4620,9.08,508.810572687225,41,5419.97329873742,-799.973298737419
6082,8.25,737.212121212121,41,5786.26418045134,295.735819548656
6082,24.92,244.060995184591,41,25309.1944176889,-19227.1944176889
6450,9.92,650.201612903226,41,7495.16835889342,-1045.16835889342
6450,13.92,463.362068965517,41,11729.9599755677,-5279.95997556768
6450,14.58,442.38683127572,41,12493.3912569971,-6043.3912569971
6319,8.92,708.408071748879,41,6511.94993029382,-192.949930293824
6319,9.17,689.094874591058,41,6726.49289536381,-407.492895363812
6797,26.17,259.724875811998,41,27118.7419985519,-20321.7419985519
6502,10.08,645.039682539683,41,7679.73691471056,-1177.73691471056
6502,14.17,458.856739590685,41,12041.7223562014,-5539.72235620143
6502,16.17,402.102659245516,41,14399.8427011927,-7897.84270119271
6502,17.08,380.679156908665,41,15501.6725722982,-8999.67257229821
7135,5.75,1240.86956521739,41,5679.55512001097,1455.44487998903
7617,12.17,625.883319638455,41,10407.5838923935,-2790.58389239347
7902,7.67,1030.24771838331,41,6918.24437017054,983.755629829457
8867,16.67,531.913617276545,41,15934.7854092452,-7067.78540924522
8867,17.33,511.656087709175,41,16702.9287238471,-7835.92872384715
2074,1.83,1133.33333333333,42,-394.645272833403,2468.6452728334
2074,1.83,1133.33333333333,42,-394.645272833403,2468.6452728334
2124,1.58,1344.30379746835,42,649.116317292364,1474.88368270764
2124,1.58,1344.30379746835,42,649.116317292364,1474.88368270764
2124,1.58,1344.30379746835,42,649.116317292364,1474.88368270764
2124,1.67,1271.85628742515,42,296.353199354816,1827.64680064518
2124,1.75,1213.71428571429,42,23.8576467951146,2100.14235320489
2124,1.92,1106.25,42,-449.574913872175,2573.57491387218
2124,6.33,335.545023696682,42,511.713144598097,1612.2868554019
2124,6.42,330.841121495327,42,603.713179538724,1520.28682046128
2124,7.75,274.064516129032,42,2046.89009322071,77.1099067792925
2124,8,265.5,42,2332.00233288272,-208.002332882723
2230,1.58,1411.39240506329,42,1089.57913860815,1140.42086139185
3017,5.5,548.545454545455,42,776.889694293091,2240.11030570691
3885,17.42,223.019517795637,42,14914.8537331601,-11029.8537331601
3944,9.25,426.378378378378,42,5094.93961235937,-1150.93961235937
3944,17.5,225.371428571429,42,15039.5242617207,-11095.5242617207
4658,8.75,532.342857142857,42,5107.95441618325,-449.954416183253
4658,13.17,353.682611996963,42,9969.9002372194,-5311.9002372194
4658,26.5,175.77358490566,42,27002.1934895412,-22344.1934895412
4379,4,1094.75,42,2314.88540143043,2064.11459856957
4402,5.5,800.363636363636,42,2430.17407145488,1971.82592854512
6082,6.25,973.12,42,4588.41170422169,1493.58829577831
6082,8.25,737.212121212121,42,5770.3176315885,311.682368411503
6082,9.17,663.249727371865,42,6540.86289547125,-458.862895471247
6082,22.25,273.348314606742,42,21840.0020018911,-15758.0020018911
6082,24.67,246.534252128091,42,24968.1441417505,-18886.1441417505
6082,24.92,244.060995184591,42,25293.247868826,-19211.247868826
6082,25.92,234.645061728395,42,26596.7950870209,-20514.7950870209
6450,6.92,932.080924855491,42,5233.76974830853,1216.23025169147
6450,8.5,758.823529411765,42,6253.54655964371,196.453440356286
6450,8.67,743.944636678201,42,6387.97314029503,62.0268597049717
6450,10,645,42,7554.30051563042,-1104.30051563042
6450,14.58,442.38683127572,42,12477.4447081342,-6027.44470813425
6450,16.17,398.886827458256,42,14362.7829649696,-7912.78296496957
6319,8.92,708.408071748879,42,6496.00338143098,-177.003381430976
6319,9.17,689.094874591058,42,6710.54634650097,-391.546346500965
6319,11.42,553.327495621716,42,8891.25525375998,-2572.25525375998
6797,26.17,259.724875811998,42,27102.795449689,-20305.795449689
6502,14.17,458.856739590685,42,12025.7758073386,-5523.77580733858
7097,12.25,579.34693877551,42,10195.3372090166,-3098.33720901656
7135,9.5,751.052631578947,42,7567.89407699242,-432.89407699242
7332,14.83,494.403236682401,42,13160.2942771896,-5828.29427718964
8685,3.67,2366.48501362398,42,10213.7498144222,-1528.74981442218
2074,1.75,1185.14285714286,43,-179.671451307337,2253.67145130734
2074,1.83,1133.33333333333,43,-410.59182169625,2484.59182169625
2074,7.5,276.533333333333,43,1705.81066866641,368.189331333589
2124,1.58,1344.30379746835,43,633.169768429517,1490.83023157048
2124,1.75,1213.71428571429,43,7.91109793226792,2116.08890206773
2124,1.83,1160.65573770492,43,-231.209602478048,2355.20960247805
2124,5.17,410.831721470019,43,-593.772054073483,2717.77205407348
2124,5.5,386.181818181818,43,-305.037323021365,2429.03732302137
2124,5.75,369.391304347826,43,-73.9319600430929,2197.93196004309
2124,6.5,326.769230769231,43,670.262402082865,1453.73759791714
2124,7.75,274.064516129032,43,2030.94354435786,93.0564556421393
2230,1.75,1274.28571428571,43,405.58610232023,1824.41389767977
3175,13.5,235.185185185185,43,9626.5428998255,-6451.5428998255
3885,25.5,152.352941176471,43,25467.1148124976,-21582.1148124976
6082,22.25,273.348314606742,43,21824.0554530283,-15742.0554530283
6082,22.92,265.357766143106,43,22686.3899380345,-16604.3899380345
6450,6.42,1004.67289719626,43,5011.73450923796,1438.26549076204
6450,16.17,398.886827458256,43,14346.8364161067,-7896.83641610672
6450,20.08,321.215139442231,43,19175.4745138281,-12725.4745138281
6450,21.92,294.251824817518,43,21510.7241932391,-15060.7241932391
6274,11.67,537.617823479006,43,9113.51021426754,-2839.51021426754
6319,6.92,913.150289017341,43,5093.53620692204,1225.46379307796
6319,8.92,708.408071748879,43,6480.05683256813,-161.05683256813
6319,11.42,553.327495621716,43,8875.30870489714,-2556.30870489714
6319,12.42,508.77616747182,43,9948.17838141058,-3629.17838141058
6710,16.33,410.900183710961,43,14644.1674135827,-7934.16741358273
6502,8.17,795.838433292534,43,6030.04632136636,471.953678633642
6502,10.08,645.039682539683,43,7647.84381698486,-1145.84381698486
6502,12.08,538.245033112583,43,9677.42834899352,-3175.42834899352
6502,13,500.153846153846,43,10683.4820479661,-4181.48204796606
6544,12.83,510.054559625877,43,10516.371782839,-3972.37178283899
7135,9.5,751.052631578947,43,7551.94752812957,-416.947528129574
7135,15.17,470.336189848385,43,13450.5628037244,-6315.56280372436
7293,13.58,537.039764359352,43,11717.5650198643,-4424.56501986425
7597,21.67,350.576834333179,43,21539.1781821612,-13942.1781821612
7766,20.92,371.223709369025,43,20650.7080883409,-12884.7080883409
8186,14.33,571.249127704117,43,12966.1876699841,-4780.18766998412
9476,23.92,396.153846153846,43,24910.4835984345,-15434.4835984345
10006,8.25,1212.84848484848,43,8877.10893879442,1128.89106120558
18189,4.5,4042,43,22331.4654843106,-4142.46548431064
18606,11.25,1653.86666666667,43,15868.6644157298,2737.33558427016
2074,1.67,1241.91616766467,44,67.891562006781,2006.10843799322
2074,9.5,218.315789473684,44,4038.37625720805,-1964.37625720805
2074,16.25,127.630769230769,44,12659.2175846778,-10585.2175846778
2124,1.58,1344.30379746835,44,617.22321956667,1506.77678043333
2124,1.67,1271.85628742515,44,264.460101629123,1859.53989837088
2124,1.75,1213.71428571429,44,-8.03545093057892,2132.03545093058
2124,1.83,1160.65573770492,44,-247.156151340895,2371.1561513409
2124,1.92,1106.25,44,-481.468011597869,2605.46801159787
2124,5.17,410.831721470019,44,-609.71860293633,2733.71860293633
2124,5.25,404.571428571429,44,-541.590543569073,2665.59054356907
2124,6.5,326.769230769231,44,654.315853220018,1469.68414677998
2124,6.75,314.666666666667,44,916.199430844784,1207.80056915522
2124,7.08,300,44,1270.47799602644,853.522003973562
2124,8.08,262.871287128713,44,2392.08003089941,-268.08003089941
3633,26,139.730769230769,44,26050.9820350849,-22417.9820350849
3791,7.75,489.161290322581,44,3427.19103877047,363.808961229534
3944,18,219.111111111111,44,15649.2129863243,-11705.2129863243
4307,21.92,196.487226277372,44,20852.9150026921,-16545.9150026921
4658,13.17,353.682611996963,44,9938.00713949371,-5280.00713949371
4658,26.5,175.77358490566,44,26970.3003918155,-22312.3003918155
4501,3.67,1226.43051771117,44,2696.95521515759,1804.04478484241
5556,11.42,486.514886164623,44,8420.71136991838,-2864.71136991838
6082,11.42,532.574430823117,44,8723.11020805333,-2641.11020805333
6082,22.92,265.357766143106,44,22670.4433891717,-16588.4433891717
6082,25.83,235.462640340689,44,26447.3867273444,-20365.3867273444
6450,6.42,1004.67289719626,44,4995.78796037512,1454.21203962488
6450,6.92,932.080924855491,44,5201.87665058284,1248.12334941716
6450,8.67,743.944636678201,44,6356.08004256934,93.9199574306649
6450,15.08,427.718832891247,44,13031.9337350046,-6581.93373500465
6450,16.08,401.119402985075,44,14222.6646107868,-7772.66461078677
6450,21.33,302.39099859353,44,20742.6482612931,-14292.6482612931
6319,8.92,708.408071748879,44,6464.11028370528,-145.110283705283
6319,12.33,512.489862124899,44,9833.73069964074,-3514.73069964074
6691,4.58,1460.91703056769,44,5478.9339421702,1212.0660578298
6502,15,433.466666666667,44,12960.4411820327,-6458.4411820327
6502,17.08,380.679156908665,44,15453.8329257097,-8951.83292570967
6502,17.17,378.683750728014,44,15563.6152912362,-9061.61529123621
6502,18.75,346.773333333333,44,17511.3900290128,-11009.3900290128
6502,21.25,305.976470588235,44,20656.958961589,-14154.958961589
8867,14.42,614.909847434119,44,13359.7737236832,-4492.77372368317
9067,21.67,418.41255191509,44,21968.5995224713,-12901.5995224713
2074,1.75,1185.14285714286,45,-211.564549033031,2285.56454903303
2074,1.83,1133.33333333333,45,-442.484919421943,2516.48491942194
2074,1.83,1133.33333333333,45,-442.484919421943,2516.48491942194
2124,1.67,1271.85628742515,45,248.513552766276,1875.48644723372
2124,1.75,1213.71428571429,45,-23.9819997934256,2147.98199979343
2124,1.83,1160.65573770492,45,-263.102700203742,2387.10270020374
2124,1.92,1106.25,45,-497.414560460716,2621.41456046072
2124,1.92,1106.25,45,-497.414560460716,2621.41456046072
2126,2.08,1022.11538461538,45,-831.3324198228,2957.3324198228
4097,17.92,228.627232142857,45,15586.5141570328,-11489.5141570328
4658,24.17,192.718245759206,45,23884.2982237838,-19226.2982237838
4501,3.5,1286,45,2839.99320069633,1661.00679930367
4706,4.92,956.50406504065,45,2615.54455062024,2090.45544937976
4706,6.92,680.057803468208,45,3531.30021651977,1174.69978348023
4706,8.25,570.424242424242,45,4627.45064301458,78.5493569854234
4706,8.58,548.484848484848,45,4933.98092293524,-227.980922935241
6271,9.25,677.945945945946,45,6698.73896283241,-427.738962832412
6082,11.42,532.574430823117,45,8707.16365919049,-2625.16365919049
6082,16.92,359.456264775414,45,15080.0911917483,-8998.09119174828
6450,7.58,850.923482849604,45,5554.24178749292,895.75821250708
6450,10.08,639.880952380952,45,7582.08164786869,-1132.08164786869
6450,20.17,319.781854238969,45,19257.0543246361,-12807.0543246361
6502,12.08,538.245033112583,45,9645.53525126782,-3143.53525126782
6502,13,500.153846153846,45,10651.5889502404,-4149.58895024036
6502,13.92,467.097701149425,45,11690.6996593991,-5188.69965939906
6502,16.83,386.333927510398,45,15133.6705252571,-8631.67052525708
6502,18.75,346.773333333333,45,17495.44348015,-10993.44348015
6972,9.58,727.76617954071,45,7476.39912804004,-504.399128040043
7446,29.83,249.614482065035,45,31985.8184725749,-24539.8184725749
8867,27.5,322.436363636364,45,29282.6185561394,-20415.6185561394
8631,20.92,412.571701720841,45,20890.2806540105,-12259.2806540105
9182,14.92,615.415549597855,45,14029.8305494745,-4847.83054947453
10012,18.75,533.973333333333,45,18724.4843427679,-8712.48434276785
2074,1.67,1241.91616766467,46,35.9984642810875,2038.00153571891
2074,1.75,1185.14285714286,46,-227.511097895878,2301.51109789588
2074,1.83,1133.33333333333,46,-458.43146828479,2532.43146828479
2074,7.5,276.533333333333,46,1657.97102207787,416.02897792213
2074,13.5,153.62962962963,46,9043.25928768525,-6969.25928768525
2074,16.92,122.5768321513,46,13508.9389686932,-11434.9389686932
2124,1.83,1160.65573770492,46,-279.049249066589,2403.04924906659
2124,1.83,1160.65573770492,46,-279.049249066589,2403.04924906659
2124,4.42,480.542986425339,46,-1207.95497765299,3331.95497765299
2124,6.08,349.342105263158,46,197.168538218348,1926.83146178165
2124,6.58,322.796352583587,46,705.568582767376,1418.43141723262
2124,6.67,318.440779610195,46,799.855534667467,1324.14446533253
2124,7.58,280.211081794195,46,1791.34619108804,332.653808911957
2132,1.75,1218.28571428571,46,-9.91534077793608,2141.91534077794
3169,4.75,667.157894736842,46,467.815470756538,2701.18452924346
3885,9.17,423.664122137405,46,4904.10394933508,-1019.10394933508
4658,8.75,532.342857142857,46,5044.16822073187,-386.168220731866
4402,10.75,409.488372093023,46,6968.31368101367,-2566.31368101367
4501,3.5,1286,46,2824.04665183349,1676.95334816651
4706,4.92,956.50406504065,46,2599.5980017574,2106.4019982426
5774,10.58,545.746691871456,46,7630.79028262352,-1856.79028262352
6450,7.58,850.923482849604,46,5538.29523863007,911.704761369927
6450,8.42,766.03325415677,46,6127.86569443786,322.134305562141
6450,10,645,46,7490.51432017903,-1040.51432017903
6450,14.5,444.827586206897,46,12320.453699906,-5870.45369990603
6450,17.25,373.913043478261,46,15609.629962444,-9159.62996244396
6116,26.83,227.953783078643,46,27731.5615453068,-21615.5615453068
6319,9.58,659.603340292276,46,7012.93700894012,-693.937008940122
6797,12.25,554.857142857143,46,9970.76597135979,-3173.76597135979
6797,26.17,259.724875811998,46,27039.0092542377,-20242.0092542377
6502,10.08,645.039682539683,46,7600.00417039632,-1098.00417039632
6502,20.67,314.562167392356,46,19889.5217431193,-13387.5217431193
6728,15.33,438.878016960209,46,13414.6466456662,-6686.64664566618
7135,15.42,462.710765239948,46,13694.0008981469,-6559.00089814692
8867,16.67,531.913617276545,46,15855.052664931,-6988.05266493098
2074,1.75,1185.14285714286,47,-243.457646758724,2317.45764675872
2074,1.83,1133.33333333333,47,-474.378017147637,2548.37801714764
2074,13.5,153.62962962963,47,9027.3127388224,-6953.3127388224
2124,1.67,1271.85628742515,47,216.620455040582,1907.37954495942
2124,1.75,1213.71428571429,47,-55.8750975191191,2179.87509751912
2124,1.75,1213.71428571429,47,-55.8750975191191,2179.87509751912
2124,1.83,1160.65573770492,47,-294.995797929435,2418.99579792944
2124,1.83,1160.65573770492,47,-294.995797929435,2418.99579792944
2124,6,354,47,102.573562365525,2021.42643763448
2124,6.92,306.936416184971,47,1049.71998370982,1074.28001629018
2124,8.25,257.454545454545,47,2540.7896695576,-416.789669557599
2124,8.58,247.552447552448,47,2926.34948316024,-802.349483160235
2132,1.75,1218.28571428571,47,-25.8618896407828,2157.86188964078
4081,10,408.1,47,5919.227064296,-1838.227064296
4658,8.75,532.342857142857,47,5028.22167186902,-370.22167186902
4658,24.17,192.718245759206,47,23852.4051260581,-19194.4051260581
6082,13.92,436.925287356322,47,11460.7129213126,-5378.71292131257
6450,8,806.25,47,5802.50381111456,647.496188885437
6450,8.5,758.823529411765,47,6173.81381532948,276.186184670519
6450,14.92,432.30563002681,47,12795.749559102,-6345.74955910198
6450,17.25,373.913043478261,47,15593.6834135811,-9143.68341358112
6319,8.67,728.83506343714,47,6209.04016665397,109.959833346032
6319,11.33,557.722859664607,47,8717.49680140454,-2398.49680140454
6337,10.67,593.908153701968,47,8053.92546000652,-1716.92546000652
6502,10.08,645.039682539683,47,7584.05762153348,-1082.05762153348
6502,22.25,292.224719101124,47,21884.2002002206,-15382.2002002206
6502,25.08,259.250398724083,47,25531.6981086175,-19029.6981086175
7135,9.58,744.780793319415,47,7556.21359225714,-421.213592257142
7135,15.42,462.710765239948,47,13678.0543492841,-6543.05434928408
7542,7.5,1005.6,47,6428.63090967844,1113.36909032156
8332,18.75,444.373333333333,47,18104.3323706268,-9772.33237062676
8332,22.5,370.311111111111,47,22738.2093783751,-14406.2093783751
8332,30.17,276.16837918462,47,32592.4866501574,-24260.4866501574
2074,1.75,1185.14285714286,48,-259.404195621571,2333.40419562157
2074,1.75,1185.14285714286,48,-259.404195621571,2333.40419562157
2074,1.83,1133.33333333333,48,-490.324566010484,2564.32456601048
2074,7.5,276.533333333333,48,1626.07792435218,447.922075647823
2124,1.67,1271.85628742515,48,200.673906177736,1923.32609382226
2124,1.75,1213.71428571429,48,-71.8216463819659,2195.82164638197
2124,1.75,1213.71428571429,48,-71.8216463819659,2195.82164638197
2124,1.75,1213.71428571429,48,-71.8216463819659,2195.82164638197
2124,1.75,1213.71428571429,48,-71.8216463819659,2195.82164638197
